"","g_Prevotella","g_Faecalibacterium","g_Bacteroides","f_Lachnospiraceae_g_unclassified","g_Succinivibrio","g_Alloprevotella","f_Ruminococcaceae_g_unclassified","g_Blautia","g_Parabacteroides","g_Lachnospira","g_Anaerostipes","f_Lachnospiraceae_g_Incertae_Sedis","f_Erysipelotrichaceae_g_Incertae_Sedis","g_RC9_gut_group","g_Dorea","g_Alistipes","g_Subdoligranulum","g_Phascolarctobacterium","g_Barnesiella","k_Bacteria_g_unclassified","g_Coprococcus","g_Catenibacterium","g_Roseburia","g_Dialister","g_Clostridium_sensu_stricto_1","f_Peptostreptococcaceae_g_Incertae_Sedis","g_Ruminococcus","g_Megasphaera","g_Odoribacter","g_Mitsuokella","g_Paraprevotella","f_Ruminococcaceae_g_Incertae_Sedis","o_Bacteroidales_g_unclassified","g_Victivallis","g_Sutterella","g_Bifidobacterium","f_Rikenellaceae_g_unclassified","g_Escherichia.Shigella","f_vadinBB60_g_unclassified","g_Anaerovibrio","g_Elusimicrobium","g_Streptococcus","g_Anaerotruncus","g_Desulfovibrio","g_Oribacterium","f_Christensenellaceae_g_unclassified","g_Intestinimonas","g_Brachyspira","g_Thalassospira","f_Erysipelotrichaceae_g_unclassified","g_Anaeroplasma","f_Defluviitaleaceae_g_Incertae_Sedis","c_Alphaproteobacteria_g_unclassified","g_Butyricimonas","f_Porphyromonadaceae_g_unclassified","g_Acidaminococcus","g_Collinsella","g_Solobacterium","o_Clostridiales_g_unclassified","o_NB1.n_g_unclassified"
"Sample_093",0.0761692604966146,0.058539072112005,0.0854122718827207,0.0850699381276797,0.0523770645212676,0.0741152579663688,0.133852498221017,0.00941417826362653,0.0465573906855712,0.00650434134577833,0.00119816814264338,0.0159185196094049,0.00393683818297109,0.0231075284652651,0.0126663489365157,0.00855834387602412,0.00342333755040965,0.00907184450858556,0.0047926725705735,0.0388548811971495,0.00410800506049157,0.0029098369178482,0.00496383944809399,0.00188283565272531,5.56602157903751e-05,0.000513500632561447,0.00547734008065543,5.56602157903751e-05,0.00325217067288916,5.56602157903751e-05,0.000171166877520482,0.00376567130545061,0.00564850695817592,0.0612777421523327,0.0143780177117205,0.000171166877520482,0.0107835132837904,0.000684667510081929,0.0718900885586026,0.000171166877520482,5.56602157903751e-05,5.56602157903751e-05,0.0116393476713928,0.00119816814264338,0.000684667510081929,0.00188283565272531,0.00308100379536868,0.00342333755040965,0.000171166877520482,0.000171166877520482,0.000684667510081929,0.00650434134577833,5.56602157903751e-05,0.00154050189768434,5.56602157903751e-05,5.56602157903751e-05,5.56602157903751e-05,5.56602157903751e-05,0.00684667510081929,0.0200265246698964
"Sample_094",0.000268309124392455,0.0800902736311477,0.5191781556994,0.107860268005767,4.36593229446534e-05,4.36593229446534e-05,0.00268309124392454,0.0195865660806492,0.0507104245101739,0.0642600352919929,0.00456125511467173,0.00872004654275477,4.36593229446534e-05,4.36593229446534e-05,0.00281724580612077,0.00536618248784909,0.0132813016574265,4.36593229446534e-05,0.0014757001841585,0.00523202792565286,0.00482956423906418,4.36593229446534e-05,0.0217330390757888,4.36593229446534e-05,0.00120739105976605,0.0234770483843398,0.0240136666331247,0.0136837653440152,0.000804927373177364,4.36593229446534e-05,4.36593229446534e-05,0.000268309124392455,4.36593229446534e-05,4.36593229446534e-05,0.00858589198055855,0.005902800736634,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,0.000134154562196227,4.36593229446534e-05,0.002951400368317,4.36593229446534e-05,0.000268309124392455,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,0.00469540967686795,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05,4.36593229446534e-05
"Sample_095",0.360109331905937,0.0636549299608071,0.00601937871969807,0.0890868050515314,0.0591403959210335,0.0303978625344752,0.0949556993032371,0.0489074520975468,4.89457831325301e-05,0.00827664573958485,0.0150484467992452,0.0224221857308753,0.0136940865873131,0.00556792531572071,0.0306988314704602,0.00270872042386413,0.00285920489185658,4.89457831325301e-05,4.89457831325301e-05,0.00616986318769052,0.0145969933952678,0.00556792531572071,0.0115873040354188,0.00285920489185658,0.00361162723181884,0.00571840978371317,0.0118882729714037,4.89457831325301e-05,0.000752422339962259,0.0090290680795471,4.89457831325301e-05,0.00692228552765278,0.00376211169981129,4.89457831325301e-05,0.000601937871969807,0.00165532914791697,4.89457831325301e-05,4.89457831325301e-05,0.0237765459428074,4.89457831325301e-05,4.89457831325301e-05,4.89457831325301e-05,0.00391259616780374,0.00105339127594716,0.00255823595587168,0.00150484467992452,0.00090290680795471,4.89457831325301e-05,4.89457831325301e-05,0.000752422339962259,0.00180581361590942,0.00105339127594716,0.0165532914791697,0.000300968935984903,4.89457831325301e-05,4.89457831325301e-05,4.89457831325301e-05,0.00391259616780374,0.000752422339962259,0.00210678255189432
"Sample_097",0.474363311088837,0.103589722434126,0.00388088297303643,0.0764235416228711,4.85581951292395e-05,0.0547801558117065,0.108813987974752,0.027166180811255,0.00104485310812519,0.00686617756767983,0.00328382405410774,0.0167176497300031,0.00522426554062596,0.00014926472973217,0.00313455932437557,0.000597058918928681,0.0014926472973217,0.0116426489191093,4.85581951292395e-05,0.0014926472973217,0.0182102970273248,0.00104485310812519,0.00238823567571472,0.00194044148651821,0.00104485310812519,0.0273154455409871,0.0119411783785736,4.85581951292395e-05,0.000895588378393021,4.85581951292395e-05,4.85581951292395e-05,0.000597058918928681,0.00462720662169728,4.85581951292395e-05,0.00268676513517906,4.85581951292395e-05,0.00014926472973217,0.00029852945946434,0.0137323551353597,4.85581951292395e-05,0.00014926472973217,0.00029852945946434,0.00835882486500153,4.85581951292395e-05,0.00029852945946434,0.00029852945946434,4.85581951292395e-05,0.0014926472973217,4.85581951292395e-05,4.85581951292395e-05,4.85581951292395e-05,0.000447794189196511,4.85581951292395e-05,4.85581951292395e-05,4.85581951292395e-05,4.85581951292395e-05,4.85581951292395e-05,0.00014926472973217,4.85581951292395e-05,4.85581951292395e-05
"Sample_099",0.0821475176862354,0.277623788095678,0.00933854247300171,0.104306771012002,0.082464078448032,0.00332388799886501,0.118552005292852,0.00902198171120504,0.00142452342808501,0.00538153295054336,5.14729173265759e-05,0.0107630659010867,0.00364044876066168,0.0286487489425985,0.0137703931381551,0.000158280380898334,0.00474841142695002,5.14729173265759e-05,0.000158280380898334,0.0270659451336151,0.0292818704661918,0.00411528990335668,0.00490669180784836,0.0074391779022217,0.00237420571347501,0.00427357028425502,0.0159863184707317,0.00728089752132337,5.14729173265759e-05,0.0150366361853417,5.14729173265759e-05,0.000158280380898334,0.00300732723706835,0.0235837767538518,0.000474841142695002,0.00490669180784836,0.0183605241842068,5.14729173265759e-05,0.0178856830415117,0.00538153295054336,0.00079140190449167,0.000949682285390004,0.00079140190449167,0.00221592533257668,0.00617293485503503,0.00079140190449167,0.00110796266628834,5.14729173265759e-05,5.14729173265759e-05,0.00158280380898334,5.14729173265759e-05,5.14729173265759e-05,5.14729173265759e-05,0.000158280380898334,5.14729173265759e-05,0.000158280380898334,5.14729173265759e-05,0.00395700952245835,0.0288070293234968,0.00490669180784836
"Sample_100",0.0162292286337498,0.0686496371207615,0.745246178861789,0.000162292286337498,0.000162292286337498,5.28455284552846e-05,0.000973753718024985,0.00600481459448741,0.032620749553837,5.28455284552846e-05,5.28455284552846e-05,0.00843919888954987,5.28455284552846e-05,5.28455284552846e-05,0.00210979972238747,0.0660529605393615,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,0.00194750743604997,5.28455284552846e-05,0.000486876859012493,5.28455284552846e-05,5.28455284552846e-05,0.00129833829069998,0.00210979972238747,5.28455284552846e-05,0.00811461431687488,0.00129833829069998,0.0172029823517747,0.00064916914534999,0.00259667658139996,5.28455284552846e-05,0.0118473369026373,0.000486876859012493,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,0.00292126115407496,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,0.000486876859012493,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05,5.28455284552846e-05
"Sample_101",0.00170607165623641,0.104752799692915,0.520010640820856,0.0585182578089087,5.55460605024782e-05,5.55460605024782e-05,0.0407751125840501,0.0233731816904388,0.0281501823279007,0.00426517914059101,0.0172313237279877,0.0192786097154714,5.55460605024782e-05,5.55460605024782e-05,0.00426517914059101,0.056470971821425,0.00443578630621465,5.55460605024782e-05,0.0238850031873097,5.55460605024782e-05,0.00801853678431111,5.55460605024782e-05,0.000853035828118203,5.55460605024782e-05,0.00443578630621465,0.0071655009561929,0.0571534004839196,5.55460605024782e-05,0.0102364299374184,5.55460605024782e-05,5.55460605024782e-05,0.000170607165623641,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,0.000341214331247281,5.55460605024782e-05,0.000170607165623641,0.000170607165623641,5.55460605024782e-05,5.55460605024782e-05,0.000341214331247281,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,0.000511821496870922,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,0.00119425015936548,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,0.000341214331247281,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05,5.55460605024782e-05
"Sample_103",0.00129650868611908,0.0750354402091415,0.444378352167313,0.0784387755102041,5.27597402597403e-05,0.0358160524540395,0.0288473182661494,0.0403538328554562,0.0380849426547478,0.00437571681565188,0.0319265263956822,0.0257681101366166,5.27597402597403e-05,5.27597402597403e-05,0.00453778040141676,0.0544533648170012,0.0137754047900152,5.27597402597403e-05,0.0171787400910778,0.00113444510035419,0.00599635267330073,5.27597402597403e-05,0.0150719134761343,5.27597402597403e-05,5.27597402597403e-05,0.000324127171529769,0.0121547689323663,5.27597402597403e-05,0.0179890580199022,5.27597402597403e-05,5.27597402597403e-05,0.0171787400910778,5.27597402597403e-05,0.00275508095800304,0.0166925493337831,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,0.00243095378647327,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,0.0093996879743633,5.27597402597403e-05,0.00162063585764884,5.27597402597403e-05,5.27597402597403e-05,0.00129650868611908,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05,5.27597402597403e-05
"Sample_104",0.000366378637494759,0.0362714851119811,0.194913435147212,0.0527585237992452,0.0589869606366561,5.96111518708731e-05,0.0980062855298479,0.0216163396121908,0.0368210530682232,0.0097090338936111,0.00164870386872641,0.0214331502934434,0.0108081698060954,5.96111518708731e-05,0.00457973296868448,0.154611785022788,0.00622843683741089,5.96111518708731e-05,0.0119073057185797,0.00659481547490565,0.00366378637494758,5.96111518708731e-05,0.00274783978121069,0.00512930092492662,0.000366378637494759,0.00293102909995807,0.00403016501244234,0.00164870386872641,0.00732757274989517,0.000183189318747379,5.96111518708731e-05,0.0043965436499371,5.96111518708731e-05,5.96111518708731e-05,5.96111518708731e-05,0.000366378637494759,5.96111518708731e-05,0.012090495037327,0.000366378637494759,5.96111518708731e-05,5.96111518708731e-05,0.0130064416310639,0.00476292228743186,0.00293102909995807,5.96111518708731e-05,0.000732757274989517,5.96111518708731e-05,5.96111518708731e-05,5.96111518708731e-05,0.000183189318747379,5.96111518708731e-05,0.000366378637494759,5.96111518708731e-05,0.00238146114371593,5.96111518708731e-05,0.00604524751866352,5.96111518708731e-05,5.96111518708731e-05,0.195829381740948,5.96111518708731e-05
"Sample_105",0.256486472733288,0.11879731782869,0.00153177057372236,0.119648301480758,0.0127647547810197,0.0425491826033988,0.0796520698335626,0.0165090828501188,0.000680786921654381,0.0216149847625266,0.00102118038248157,0.0115733776681245,0.00221255749537674,0.00936082017274775,0.00578668883406224,0.000170196730413595,0.00255295095620393,0.00425491826033988,5.53568386986885e-05,0.117605940715794,0.00765885286861179,0.000340393460827191,0.00799924632943898,0.00136157384330876,0.00221255749537674,0.00153177057372236,0.0144667220851556,0.000510590191240786,5.53568386986885e-05,0.0037443280690991,5.53568386986885e-05,0.0131051482418468,0.0103820005552293,0.00119137711289517,0.000510590191240786,5.53568386986885e-05,0.00238275422579033,5.53568386986885e-05,0.0263804932141073,0.00170196730413595,0.0522503962369738,5.53568386986885e-05,0.00442511499075348,0.000340393460827191,0.00255295095620393,5.53568386986885e-05,0.000340393460827191,0.00255295095620393,5.53568386986885e-05,0.000170196730413595,0.0035741313386855,0.000850983652067977,5.53568386986885e-05,5.53568386986885e-05,5.53568386986885e-05,5.53568386986885e-05,5.53568386986885e-05,5.53568386986885e-05,0.0110627874768837,0.000850983652067977
"Sample_106",0.255001342843555,0.204031056796049,0.00704589248303768,0.045873257442756,0.0392771027777845,0.00824519333121431,0.0698592744062885,0.0110935328456338,0.00974431939143509,0.00854501854325847,0.00119930084817663,0.0203881144190027,0.00854501854325847,0.0637128575593833,0.00989423199745717,0.000299825212044157,0.00749563030110392,0.0218872404792234,4.87548754875488e-05,0.00779545551314807,0.00584659163486106,0.00539685381679482,0.0116931832697221,0.00449737818066235,0.00194886387828702,0.00254851430237533,0.00359790254452988,4.87548754875488e-05,0.000599650424088313,4.87548754875488e-05,4.87548754875488e-05,0.00149912606022078,0.0308819968405481,0.0241359295695546,0.013342221935965,0.000149912606022078,0.000599650424088313,4.87548754875488e-05,0.0506704608354625,0.00794536811917015,4.87548754875488e-05,4.87548754875488e-05,0.00704589248303768,0.00134921345419871,0.00494711599872859,0.000299825212044157,0.00179895127226494,4.87548754875488e-05,4.87548754875488e-05,0.000149912606022078,4.87548754875488e-05,0.00254851430237533,0.00914466896734678,0.000299825212044157,4.87548754875488e-05,4.87548754875488e-05,4.87548754875488e-05,0.000599650424088313,0.00584659163486106,4.87548754875488e-05
"Sample_107",0.45107006635856,0.0781299191152239,0.00267874008395054,0.0357165344526738,0.00833385803895722,0.0620574786115207,0.039437006791494,0.0147330704617279,0.00119055114842246,0.0290196842427975,0.00669685020987634,0.00967322808093249,0.00267874008395054,0.0244062985426604,0.00461338570013703,0.00059527557421123,0.00625039352921792,0.00178582672263369,0.000148818893552808,0.0125007870584358,0.015477164929492,0.00505984238079546,0.00491102348724265,0.00684566910342914,4.83918999404407e-05,0.00252992119039773,0.00684566910342914,0.00163700782908088,4.83918999404407e-05,0.00252992119039773,4.83918999404407e-05,0.00639921242277072,0.00476220459368984,0.0403299201528108,0.00119055114842246,4.83918999404407e-05,0.00252992119039773,4.83918999404407e-05,0.00372047233882019,0.035567715559121,0.0306566920718783,0.00104173225486965,0.00163700782908088,0.00059527557421123,0.00357165344526738,0.00119055114842246,0.000446456680658422,0.00386929123237299,4.83918999404407e-05,0.00059527557421123,0.000148818893552808,4.83918999404407e-05,0.0132448815261999,4.83918999404407e-05,4.83918999404407e-05,0.000446456680658422,4.83918999404407e-05,0.00297637787105615,0.00699448799698195,4.83918999404407e-05
"Sample_108",0.125100775149406,0.0103661659257511,0.0553647498307163,0.0256798201342471,0.0746835136014344,0.00683224572379052,0.179994335619861,0.00777462444431336,0.00117797340065354,0.000706784040392123,0.00235594680130708,0.0155492488886267,0.0278001722554235,0.0716207827597352,0.00212035212117637,7.6632869606225e-05,0.0157848435687574,0.0124865180469275,7.6632869606225e-05,0.019318763770718,0.00706784040392123,0.0110729499661433,0.00188475744104566,0.011308544646274,0.00400510956222203,0.00141356808078425,0.0942378720522831,7.6632869606225e-05,0.000235594680130708,7.6632869606225e-05,7.6632869606225e-05,0.0120153286866661,0.0127221127270582,0.0299205243765999,0.00471189360261415,0.00706784040392123,0.00447629892248345,0.000235594680130708,0.0600766434333305,0.00541867764300628,0.0061254616833984,7.6632869606225e-05,0.00329832552182991,0.000706784040392123,0.000235594680130708,0.00282713616156849,0.00141356808078425,0.00141356808078425,7.6632869606225e-05,0.000471189360261416,0.0247374414137243,0.00518308296287557,0.000471189360261416,7.6632869606225e-05,7.6632869606225e-05,7.6632869606225e-05,7.6632869606225e-05,0.00353392020196062,0.0108373552860126,0.015313654208496
"Sample_109",0.285121105806743,0.0439920035641495,0.096087797258537,0.0117422265152429,0.0370458977382311,0.0299344084402671,0.105845422109232,0.00214998513659377,0.00380381985705052,0.0019846016645481,5.37901357166501e-05,0.00314228596886782,0.00562303804955294,0.14834897442497,0.0013230677763654,0.00033076694409135,0.00181921819250242,0.00562303804955294,5.37901357166501e-05,0.00578842152159862,0.00479612068932457,0.00165383472045675,0.000496150416137024,0.00578842152159862,0.0391958828748249,0.0461419887007433,0.0173652645647959,0.00181921819250242,0.00297690249682215,0.00033076694409135,5.37901357166501e-05,0.00281151902477647,0.00793840665819239,0.0115768430431972,5.37901357166501e-05,0.00363843638500484,0.014222978595928,5.37901357166501e-05,0.0117422265152429,0.00281151902477647,0.013726828179791,5.37901357166501e-05,0.00413458680114187,0.00446535374523322,0.000992300832274049,0.00446535374523322,0.00148845124841107,0.00297690249682215,5.37901357166501e-05,0.000661533888182699,5.37901357166501e-05,5.37901357166501e-05,5.37901357166501e-05,5.37901357166501e-05,5.37901357166501e-05,5.37901357166501e-05,5.37901357166501e-05,0.000496150416137024,0.000661533888182699,0.000165383472045675
"Sample_110",0.153013229370117,0.125560855865479,0.255472087860107,0.0337529182434082,4.8828125e-05,4.8828125e-05,0.118210220336914,0.0370532035827637,0.0489042282104492,0.000450038909912109,0.0112509727478027,0.0211518287658691,4.8828125e-05,4.8828125e-05,0.0103508949279785,0.0771066665649414,0.0352530479431152,4.8828125e-05,4.8828125e-05,4.8828125e-05,0.00540046691894531,4.8828125e-05,0.00255022048950195,0.00885076522827149,0.00105009078979492,0.00315027236938477,0.0132011413574219,4.8828125e-05,0.0105009078979492,4.8828125e-05,4.8828125e-05,0.00525045394897461,0.00615053176879883,4.8828125e-05,4.8828125e-05,0.00120010375976563,4.8828125e-05,4.8828125e-05,4.8828125e-05,4.8828125e-05,4.8828125e-05,0.000600051879882813,4.8828125e-05,4.8828125e-05,4.8828125e-05,0.00360031127929688,0.00255022048950195,4.8828125e-05,4.8828125e-05,0.00360031127929688,4.8828125e-05,4.8828125e-05,4.8828125e-05,0.00315027236938477,4.8828125e-05,4.8828125e-05,0.000150012969970703,4.8828125e-05,4.8828125e-05,4.8828125e-05
"Sample_113",0.0879671230851922,0.0706030354743349,0.0199850819672131,0.0304690593926364,0.0774831456597689,0.035711048105348,0.275368219564633,0.0235889492072024,0.00376767938726149,0.00884585595270089,0.00475055227089492,0.0226060763235689,0.0145792811072292,0.0712582840634238,0.0170364633163128,5.32786885245902e-05,0.0119582867508734,0.00180193361999463,5.32786885245902e-05,0.000163812147272239,0.0257185071217415,0.00196574576726686,0.00278480650362806,0.0108116017199678,0.00131049717817791,0.0209679548508465,0.0276842528890083,0.00327624294544477,5.32786885245902e-05,0.00180193361999463,5.32786885245902e-05,0.000819060736361193,0.0344005509271701,0.00606104944907283,5.32786885245902e-05,0.00311243079817253,0.000982872883633432,0.00147430932545015,0.00147430932545015,0.0029486186509003,5.32786885245902e-05,0.000819060736361193,0.00671629803816178,0.00704392233270626,0.0029486186509003,0.00114668503090567,0.00524198871271164,0.00163812147272239,5.32786885245902e-05,0.0230975127653856,5.32786885245902e-05,5.32786885245902e-05,5.32786885245902e-05,5.32786885245902e-05,5.32786885245902e-05,0.013760220370868,5.32786885245902e-05,0.00393149153453373,0.00737154662725074,5.32786885245902e-05
"Sample_114",0.303625331648871,0.0359260869001129,0.02544764488758,0.00972998186878057,0.0429117149084682,0.0137217693021264,0.0860729165315204,0.0227032910271547,0.00124743357292059,0.00224538043125705,0.000997946858336469,0.00898152172502822,0.00424127414792999,0.0244496980292435,0.00374230071876176,0.00748460143752352,0.00623716786460293,0.00972998186878057,8.11688311688312e-05,0.0014969202875047,0.00374230071876176,0.00498973429168234,0.0014969202875047,0.00449076086251411,0.0184620168792247,0.00698562800835528,0.0124743357292059,8.11688311688312e-05,8.11688311688312e-05,8.11688311688312e-05,0.000498973429168234,0.00848254829585999,0.0124743357292059,0.0157176630187994,0.00249486714584117,0.00199589371667294,0.00923100843961233,8.11688311688312e-05,0.185867602365167,8.11688311688312e-05,8.11688311688312e-05,8.11688311688312e-05,0.00199589371667294,0.0014969202875047,0.0014969202875047,0.00274435386042529,0.000748460143752352,0.00498973429168234,8.11688311688312e-05,0.000249486714584117,0.0124743357292059,0.000249486714584117,0.068109873081464,8.11688311688312e-05,8.11688311688312e-05,8.11688311688312e-05,8.11688311688312e-05,0.000748460143752352,0.000997946858336469,0.00224538043125705
"Sample_115",0.0140024144771059,0.0907198684432214,0.139826927665748,0.105708368446884,0.123260690819594,0.000197217105311351,0.162901328987176,0.00749425000183133,0.0382601184304021,0.0102552894761902,0.00216938815842486,0.00493042763278377,0.00197217105311351,0.0402322894835156,0.000591651315934053,0.082633967125456,0.00453599342216107,0.00433877631684972,0.000394434210622702,0.00414155921153837,0.00236660526373621,0.000394434210622702,0.000394434210622702,0.0114385921080584,0.0124246776346151,0.00512764473809512,0.01459406579304,6.41531780497434e-05,0.00157773684249081,6.41531780497434e-05,0.000591651315934053,0.0347102105347978,0.00887476973901079,0.00138051973717946,0.00138051973717946,0.00197217105311351,6.41531780497434e-05,0.000394434210622702,0.0260326579010983,6.41531780497434e-05,6.41531780497434e-05,6.41531780497434e-05,0.000788868421245404,0.000986085526556754,6.41531780497434e-05,0.00552207894871782,0.00118330263186811,6.41531780497434e-05,6.41531780497434e-05,6.41531780497434e-05,6.41531780497434e-05,6.41531780497434e-05,6.41531780497434e-05,0.00374712500091567,0.00769146710714268,0.000197217105311351,6.41531780497434e-05,0.000788868421245404,0.00512764473809512,0.0108469407921243
"Sample_116",0.0766386959927572,0.107470355300188,0.338854617531195,0.0209948918141078,0.0249589622964918,0.0330339206865333,0.0414025139271217,0.0283357630777819,0.00645996671203317,0.00308316593074311,0.0102772197691437,0.0108644894702376,0.00425770533293096,4.77590007347539e-05,0.0110113068955111,0.0861818286355335,0.00293634850546962,4.77590007347539e-05,0.00161499167800829,0.0104240371944172,0.00822177581531495,0.00190862652855526,0.00249589622964918,0.00396407048238399,0.0139476554009807,0.00293634850546962,0.00910268036695584,4.77590007347539e-05,0.00616633186148621,4.77590007347539e-05,0.00337680078129007,0.00278953108019614,0.0371448085941907,0.00264271365492266,0.0054322447351188,0.00176180910328177,4.77590007347539e-05,4.77590007347539e-05,0.0653337542466991,4.77590007347539e-05,4.77590007347539e-05,4.77590007347539e-05,0.00381725305711051,4.77590007347539e-05,4.77590007347539e-05,0.00161499167800829,0.000440452275820444,4.77590007347539e-05,4.77590007347539e-05,4.77590007347539e-05,0.00411088790765747,0.000146817425273481,4.77590007347539e-05,0.000440452275820444,4.77590007347539e-05,0.00220226137910222,4.77590007347539e-05,4.77590007347539e-05,0.000293634850546962,4.77590007347539e-05
"Sample_117",0.404588630357831,0.0407187700788395,0.02324724107338,0.0724851864524022,0.0997754259733265,0.0485159813705321,0.0994866403699305,0.0093855321103708,0.00360982004245031,0.00649767607641055,0.000433178405094037,0.0140061017647072,0.00952992491206881,4.69585320040457e-05,0.00750842568829664,0.00866356810188074,0.00952992491206881,0.00433178405094037,0.000433178405094037,0.00360982004245031,0.00505374805943043,0.0034654272407523,0.00245467762886621,0.00433178405094037,0.00505374805943043,0.0161719937901774,0.00895235370527677,0.00476496245603441,0.00303224883565826,0.00779721129169267,0.000144392801698012,0.00534253366282646,0.00158832081867814,4.69585320040457e-05,0.00216589202547018,0.000144392801698012,4.69585320040457e-05,4.69585320040457e-05,0.0326327731837508,4.69585320040457e-05,0.000288785603396025,4.69585320040457e-05,0.00765281848999465,0.00404299844754435,4.69585320040457e-05,0.00158832081867814,0.00245467762886621,0.0023102848271682,4.69585320040457e-05,0.00606449767131652,4.69585320040457e-05,4.69585320040457e-05,4.69585320040457e-05,0.000721964008490062,4.69585320040457e-05,0.00404299844754435,4.69585320040457e-05,0.000288785603396025,0.000433178405094037,4.69585320040457e-05
"Sample_118",0.339009327417329,0.134378224360883,0.0265051428749992,0.0438902365887084,4.63557267151619e-05,0.0333451797459668,0.0646953487379013,0.0141075760463706,0.0089775483931449,0.0019950107540322,0.00171000921774189,0.024510132120967,0.0129675699012093,0.0461702488790309,0.0198076067721768,0.00171000921774189,0.0292126574697572,0.00456002458064503,4.63557267151619e-05,4.63557267151619e-05,0.0336301812822571,0.00912004916129006,0.00213751152217736,0.0219451182943542,0.00983255300201584,0.0307801659193539,0.0329176774415313,0.00669753610282239,0.000142500768145157,4.63557267151619e-05,4.63557267151619e-05,0.000855004608870943,0.00327751766733861,4.63557267151619e-05,0.00156750844959673,0.00342001843548377,0.00142500768145157,0.000285001536290314,0.00213751152217736,4.63557267151619e-05,4.63557267151619e-05,0.000570003072580628,0.000570003072580628,0.0152475821915318,4.63557267151619e-05,0.000427502304435471,0.000712503840725786,4.63557267151619e-05,4.63557267151619e-05,4.63557267151619e-05,4.63557267151619e-05,4.63557267151619e-05,4.63557267151619e-05,4.63557267151619e-05,4.63557267151619e-05,0.0108300583790319,4.63557267151619e-05,0.0029925161310483,4.63557267151619e-05,4.63557267151619e-05
"Sample_119",0.376624722893599,0.0204049513465725,0.0518792553844229,0.0306741098673966,0.272466115039527,4.3379604911906e-05,0.0138700322878663,0.0138700322878663,0.0164039804943034,0.012136278251883,0.00146702264583201,0.0201382199564212,0.00440106793749603,0.00373423946211784,0.0148035921533957,0.00186711973105892,0.0156037863238496,0.00640155336363058,4.3379604911906e-05,4.3379604911906e-05,0.00146702264583201,0.0046677993276473,0.00706838183900877,0.00666828475378186,0.000400097085226912,0.00480116502272294,0.0284068930511107,0.0114694497765048,0.00346750807196657,0.0318744011230773,0.0010669255606051,0.000266731390151274,0.00373423946211784,0.00093355986552946,0.00493453071779858,0.000133365695075637,4.3379604911906e-05,4.3379604911906e-05,4.3379604911906e-05,4.3379604911906e-05,4.3379604911906e-05,0.000533462780302549,4.3379604911906e-05,0.000400097085226912,4.3379604911906e-05,0.000133365695075637,4.3379604911906e-05,4.3379604911906e-05,4.3379604911906e-05,4.3379604911906e-05,4.3379604911906e-05,0.000133365695075637,4.3379604911906e-05,0.0010669255606051,4.3379604911906e-05,0.00853540448484078,0.000133365695075637,4.3379604911906e-05,4.3379604911906e-05,0.000133365695075637
