"","g__Turicibacter","g__Parabacteroides","g__.Ruminococcus.","g__Sutterella","f__Peptostreptococcaceae_g__","g__Ruminococcus","g__Veillonella","g__Bacteroides","g__Eggerthella","g__Faecalibacterium","g__Coprococcus","f__Lachnospiraceae_g__","g__Neisseria","g__Haemophilus","g__Blautia","f__Enterobacteriaceae_g__","g__Klebsiella","g__Dorea","g__Dialister","g__Anaerostipes","g__Phascolarctobacterium","g__Staphylococcus","g__Actinomyces","f__Gemellaceae_g__","g__Akkermansia","g__Oscillospira","o__Lactobacillales_g__","g__Adlercreutzia","g__Odoribacter","f__Clostridiaceae_g__","g__Prevotella","g__Roseburia","g__Lachnospira","o__Clostridiales_g__","g__Granulicatella","f__Erysipelotrichaceae_g__","f__Ruminococcaceae_g__","g__Clostridium","g__Streptococcus","g__Aggregatibacter","g__Fusobacterium","g__Conchiformibius","g__Bifidobacterium","g__Collinsella","g__Holdemania","g__.Eubacterium.","f__Rikenellaceae_g__","g__Bilophila"
"1939.SKBTI.1128",8.44682399417819e-06,0.00779678555279141,0.0164512175163899,0.00548373917212996,0.000103957140703885,0.00116951783291871,0.000675721414575256,0.339446053683362,0.000311871422111656,0.263323437402942,0.00527582489072219,0.0787475340831933,1.47904758437398e-06,0.0163992389460379,0.00574363202388967,0.0149958175465355,3.00765795988247e-06,0.00597753559047341,0.00667924629022464,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,5.19785703519427e-05,7.79678555279141e-05,8.44682399417819e-06,0.00215711066960562,2.59892851759714e-05,0.000103957140703885,0.000155935711055828,7.79678555279141e-05,5.19785703519427e-05,0.160821696668911,0.000597753559047342,0.025391531616924,0.000103957140703885,0.0110714354849638,0.0167111103681496,2.96795521583884e-06,0.00226106781030951,0.000259892851759714,0.000129946425879857,5.15500709804824e-06,0.00369047849498793,0.00111753926256677,0.000415828562815542,0.000441817847991513,0.00514587846484233,0.000519785703519427
"1939.SKBTI.1140",0.000127850701190886,0.0537612198507674,0.0191456425033351,0.0292458478974151,0.000351589428274935,0.00127850701190886,0.000767104207145313,0.362201036473779,2.23807621854642e-06,0.0919246541562467,0.0032921555556653,0.0454828869486575,0.000191776051786328,0.0973902716321571,0.00498617734644454,0.0138078757286156,3.00765795988247e-06,0.001949723193161,1.03883650311651e-05,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,6.39253505954428e-05,1.2012012012012e-06,0.0386109117596474,0.0157895615970744,4.43714275312193e-06,6.39253505954428e-05,0.00859795965508705,3.19626752977214e-05,0.0379396955783953,0.0489028932055137,0.000127850701190886,0.043021760950733,0.000383552103572657,0.000191776051786328,0.0429897982754353,2.96795521583884e-06,0.00383552103572657,0.00690393786430782,0.000735141531847592,5.15500709804824e-06,5.77382591470727e-06,9.58880258931642e-05,0.00092691758363392,5.77382591470727e-06,0.0155018975193949,0.00933310118693465
"1939.SKBTI.1172",8.21184021022311e-06,0.00785777380513224,0.0436093813107982,0.0989675240987234,0.00126330768571258,0.00755457996056122,0.00171809845256911,0.297660556907598,0.000353726151999522,0.217667914248277,0.0150080953062654,0.11849826091984,1.47904758437398e-06,0.00237501844913965,0.0112939707102705,0.0151091599211224,3.00765795988247e-06,0.0132394645462678,0.0126330768571258,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,0.000126330768571258,1.2012012012012e-06,0.00300667229199594,0.00487636766685055,0.000934847687427308,5.05323074285031e-05,0.00111171076342707,5.05323074285031e-05,4.43964810666084e-06,0.0117740276308412,0.0016675661451406,0.0494963951262188,0.000151596922285509,0.0193538737451167,0.0183937599039751,2.96795521583884e-06,0.00209709075828288,8.21184021022311e-06,0.000530589227999283,5.15500709804824e-06,0.00750404765313272,0.0016675661451406,0.00111171076342707,0.000429524613142277,0.00727665226970445,0.00353726151999522
"1939.SKBTI.1178",0.00109734948355629,0.030177110797798,0.034518797884912,0.0310836168929097,0.00135975914266758,0.0155060253111215,0.001168915754223,0.47102533810476,0.000238554235555715,0.0602110890542625,0.00543903657067031,0.0424865093524729,1.47904758437398e-06,0.00486650640533659,0.0116414466951189,0.00839710909156118,3.00765795988247e-06,0.00434168708711402,0.00467566301689202,0.00150289168400101,0.00696578367822688,1.47904758437398e-06,2.44603666797122e-06,7.15662706667146e-05,4.7710847111143e-05,0.00727590418444931,4.43714275312193e-06,2.38554235555715e-05,0.00462795216978088,0.00140746998977872,7.15662706667146e-05,0.0509551847147008,0.00345903641555787,0.0911038625587276,7.75323250155065e-06,0.00715662706667146,0.0219231342475702,0.00104963863644515,0.00062024101244486,7.75323250155065e-06,0.00031012050622243,7.15662706667146e-05,0.00124048202488972,0.000119277117777858,0.000834939824445003,0.0024332532026683,0.0540563897769251,0.0144086758275652
"1939.SKBTI.1186",5.77382591470727e-06,0.000472980851018607,0.0123253245294849,2.78224030010946e-05,0.0020310354190799,8.34672090032837e-05,0.000222579224008756,0.698787473775491,0.000139112015005473,0.0081519640793207,0.000417336045016418,0.0943457685767116,1.47904758437398e-06,0.000751204881029553,0.00536972377921125,0.160841311749328,2.78224030010946e-05,0.00575923742122657,5.56448060021891e-05,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,9.04310080970534e-06,0.000166934418006567,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.000333868836013135,4.43964810666084e-06,8.34672090032837e-05,5.77382591470727e-06,0.00303264192711931,9.04310080970534e-06,0.00570359261522438,0.000194756821007662,2.96795521583884e-06,0.000194756821007662,9.04310080970534e-06,9.04310080970534e-06,5.15500709804824e-06,5.77382591470727e-06,1.70681175441867e-06,2.96795521583884e-06,0.000194756821007662,0.000166934418006567,2.78224030010946e-05
"1939.SKBTI.1194",9.66893812108557e-05,0.0345503388860125,0.0180164546989561,0.0158248287248434,0.0026106132926931,0.0139555006881002,0.000128919174947808,0.432072614837577,3.22297937369519e-05,0.0389335908342379,0.0093144103899791,0.076416840950313,3.22297937369519e-05,0.000644595874739038,0.0138910411006263,0.000709055462212942,3.00765795988247e-06,0.00383534545469728,0.0191122676860125,0.000515676699791231,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,3.22297937369519e-05,0.0101523850271399,4.43714275312193e-06,0.00016114896868476,0.00116027257453027,0.0321008745620041,3.22297937369519e-05,0.0886963923640917,0.00151480030563674,0.0290068143632567,9.66893812108557e-05,0.0108614404893528,0.0852155746405009,0.000290068143632567,0.000709055462212942,6.80471514415527e-06,1.04750854122349e-05,5.15500709804824e-06,0.00119250236826722,1.70681175441867e-06,9.66893812108557e-05,0.00892765286513568,0.0434135321636742,0.00560798411022963
"1939.SKBTI.1202",5.77382591470727e-06,0.0336602031034083,0.0240640925695419,0.161805186847963,0.00546240138081626,0.00811978583634849,0.00147632469751791,0.467552031703921,2.23807621854642e-06,0.107624070449055,0.000295264939503581,0.079721533665967,1.47904758437398e-06,0.0248022549183008,0.00369081174379477,0.00295264939503581,3.00765795988247e-06,0.0047242390320573,7.50542700106231e-06,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,0.000738162348758954,0.0298217588898617,4.43714275312193e-06,0.000147632469751791,0.00147632469751791,0.000590529879007163,4.43964810666084e-06,0.00413370915305014,0.00118105975801433,0.00974374300361818,6.32769681570826e-06,0.00118105975801433,0.0181587937794703,2.96795521583884e-06,0.00398607668329835,6.80471514415527e-06,0.00118105975801433,5.15500709804824e-06,5.77382591470727e-06,0.000885794818510744,0.000738162348758954,5.77382591470727e-06,8.75138002531168e-06,4.43964810666084e-06
"1939.SKBTI.1215",5.77382591470727e-06,0.0155803802017801,0.0127931923302631,0.000641053210448915,0.0031773941735294,0.000278718787151702,0.000278718787151702,0.480706292200541,0.000195103151006191,0.244101913787461,0.00270357223537151,0.0564405543982197,1.47904758437398e-06,0.00320526605224457,0.0144376331744582,0.0178658742564241,5.57437574303404e-05,0.00473821938157894,0.000362334423297213,0.000780412604024766,0.0059924539237616,1.47904758437398e-06,8.36156361455106e-05,1.2012012012012e-06,9.05898093432936e-06,0.000278718787151702,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.000808284482739936,4.43964810666084e-06,0.011789804696517,0.000222975029721362,0.0494447128407119,9.05898093432936e-06,0.0381287300823528,0.0302688602846748,2.96795521583884e-06,0.000780412604024766,9.05898093432936e-06,0.00142146581447368,5.15500709804824e-06,0.000891900118885447,1.70681175441867e-06,0.00100338763374613,0.000418078180727553,9.05898093432936e-06,5.57437574303404e-05
"1939.SKBTI.1241",5.77382591470727e-06,0.0280216929611528,0.00915909049930252,0.0369566099167661,0.000160123959778016,3.20247919556032e-05,0.000224173543689223,0.647637367718164,2.23807621854642e-06,0.0323450398751593,0.00262603294035947,0.0391983453536584,1.47904758437398e-06,0.0030103304438267,0.00614876005547582,0.0290464863037321,3.00765795988247e-06,0.00230578502080343,6.40495839112065e-05,3.57439414019324e-06,0.00089669417475689,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,1.04086600051243e-05,0.00208161147711421,4.43714275312193e-06,1.2012012012012e-06,0.00112086771844611,3.57439414019324e-06,4.43964810666084e-06,0.0860185911927503,5.77382591470727e-06,0.00723760298196633,9.60743758668097e-05,0.00522004108876333,0.0162685943134464,0.000128099167822413,0.000256198335644826,6.40495839112065e-05,0.000512396671289652,5.15500709804824e-06,0.000576446255200858,1.70681175441867e-06,0.0010247933425793,0.00137706605409094,0.0300392548543558,0.010087809466015
"1939.SKBTI.1148",5.77382591470727e-06,0.0372065192343236,0.0529899561831668,0.00416349655724882,0.00211959824732667,7.5699937404524e-05,0.00200604834121989,0.647196614839978,2.23807621854642e-06,0.034670571331272,0.00143829881068596,0.0667294948220879,1.47904758437398e-06,0.00658589455419359,0.0131339391396849,0.0657075456671269,3.00765795988247e-06,0.000416349655724882,0.00953819211297003,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,0.00117334902977012,0.00514759574350763,4.43714275312193e-06,1.2012012012012e-06,0.000416349655724882,0.000227099812213572,0.00018924984351131,0.00261164784045608,0.00018924984351131,0.00121119899847238,6.32769681570826e-06,0.00454199624427144,0.00480694602518728,0.000302799749618096,0.00121119899847238,6.80471514415527e-06,0.000151399874809048,0.000870549280152026,0.00321724733969227,7.5699937404524e-05,7.5699937404524e-05,0.015745586980141,0.0122255398908306,0.001589698685495
"1939.SKBTI.1152",6.35324015247776e-06,0.087475897385374,0.0206032616411585,0.0258420416409976,0.00371406044764717,0.0164200567159138,7.81907462662561e-05,0.356569350660694,0.000254119925365332,0.0608519482817138,0.00291260529841804,0.0623766678339058,1.47904758437398e-06,0.00166155335815794,0.0116895165668053,0.0639991258189306,7.81907462662561e-05,0.00181793485069045,0.000273667611931896,0.00201341171635609,0.014660764924923,5.86430596996921e-05,2.44603666797122e-06,7.81907462662561e-05,6.35324015247776e-06,0.016185484477115,0.000312762985065024,0.00019547686566564,2.4024024024024e-06,0.000488692164164101,3.90953731331281e-05,0.0854233902958848,0.00119240888056041,0.041519286267382,6.35324015247776e-06,0.00344039283571527,0.0370428660436388,0.00697852410426336,0.00150517186562543,6.35324015247776e-06,5.86430596996921e-05,6.35324015247776e-06,0.00258029462678645,0.000899193582061945,0.000390953731331281,0.00107512276116102,0.0531501597744876,0.0140547866413595
"1939.SKBTI.1260",0.000520379057252029,0.0700343481218356,0.00550734502258398,6.50473821565037e-05,0.00106244057522289,4.15049039640376e-06,2.16824607188346e-05,0.479637713561339,2.23807621854642e-06,0.0428228599196983,0.00190805654325744,0.0185385039146035,1.47904758437398e-06,0.000433649214376691,0.0108195478986984,0.00578921701192883,3.00765795988247e-06,0.00498696596533195,7.04744557203574e-06,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.04744557203574e-06,0.000672156282283871,0.000108412303594173,1.2012012012012e-06,2.4024024024024e-06,0.000216824607188346,0.290393196407351,0.00318732172566868,7.04744557203574e-06,0.0398306803404991,7.04744557203574e-06,0.00331741648998169,0.0192540251183251,2.96795521583884e-06,0.000195142146469511,7.04744557203574e-06,7.04744557203574e-06,7.04744557203574e-06,0.000281871989344849,0.000151777225031842,2.96795521583884e-06,0.000151777225031842,7.04744557203574e-06,4.43964810666084e-06
"1939.SKBTI.1263",5.77382591470727e-06,9.41061779962137e-05,0.0153706757393816,0.000533268341978544,0.00247812935390029,0.00109790540995583,0.000313687259987379,0.34373849949417,0.000376424711984855,0.434174536548531,0.00611690156975389,0.0651842126253774,1.47904758437398e-06,0.00156843629993689,0.0100066235935974,0.00235265444990534,3.00765795988247e-06,0.00649332628173874,0.0091910367176302,3.57439414019324e-06,1.70681175441867e-06,6.27374519974758e-05,2.44603666797122e-06,1.2012012012012e-06,1.01954387175707e-05,0.000846955601965923,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.000376424711984855,4.43964810666084e-06,0.026569310920931,5.77382591470727e-06,0.0197622973792049,6.32769681570826e-06,0.0167822684093248,0.0130807587414737,0.000125474903994952,0.000627374519974758,0.000188212355992427,0.00166254247793311,5.15500709804824e-06,0.00941061779962137,0.00294866024388136,0.00109790540995583,0.00134885521794573,0.000752849423969709,0.00520720851579049
"1939.SKBTI.1299",0.000773950259891609,8.1468448409643e-05,0.0390641210124238,0.0805722954771369,0.0807759665981611,0.000407342242048215,0.00745436302948234,0.0498586904267015,2.23807621854642e-06,0.116662818122609,0.00688408389061484,0.0323022397944235,0.00639527320015698,0.150431489988406,0.00574352561287983,0.142447582044261,4.07342242048215e-05,0.0145421180411213,7.50542700106231e-06,3.57439414019324e-06,1.70681175441867e-06,0.000203671121024108,8.1468448409643e-05,0.000203671121024108,7.39678638080932e-06,0.00130349517455429,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.115807399414308,0.000611013363072323,0.00932813734290413,0.000122202672614465,0.0398788054965203,8.1468448409643e-05,0.0755619858999439,0.0138089020054345,4.07342242048215e-05,0.00146643207137357,0.0020774454344459,0.000733216035686787,5.15500709804824e-06,0.00329947216059054,0.00081468448409643,2.96795521583884e-06,8.1468448409643e-05,1.32393677692684e-05,4.43964810666084e-06
"1939.SKBTI.1311",5.77382591470727e-06,0.033874548814773,0.0279373967106783,0.0776564925517161,0.00196690928601907,0.001493394087533,1.18384147452009e-05,0.490379624401385,2.23807621854642e-06,0.135170377044755,0.00855969781878672,0.0393017614743441,1.47904758437398e-06,0.0132220013115727,0.02986788175066,0.0342023670291095,3.00765795988247e-06,0.00644709154861808,0.00200333353205647,0.00407951555618771,0.00480800047693552,0.000182121230186951,0.000364242460373903,0.000910606150934757,0.00542721265957115,0.000947030396972147,4.43714275312193e-06,0.000182121230186951,0.000947030396972147,0.000145696984149561,4.43964810666084e-06,0.0111822435334788,0.000145696984149561,0.0324904274653521,0.00123842436527127,0.0107087283349927,0.0120200011923388,0.000218545476224342,0.00353315186562686,6.80471514415527e-06,0.0033874548814773,5.15500709804824e-06,0.00171193956375734,0.000327818214336513,0.000437090952448683,0.000109272738112171,0.000145696984149561,0.00222187900828081
"1939.SKBTI.1170",0.000665805055631829,0.0858000781690883,0.00807843467499952,0.0695988218153805,0.00190864115947791,0.00359534730041188,8.87740074175772e-05,0.532288948475793,2.23807621854642e-06,0.0885076853953244,0.00204180217060427,0.027076072262361,1.47904758437398e-06,7.87601933865671e-06,0.0113630729494499,0.00963197980480712,3.00765795988247e-06,0.00590347149326888,0.000532644044505463,0.00173109314464275,0.000665805055631829,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.39678638080932e-06,0.0146477112239002,0.000443870037087886,1.2012012012012e-06,0.0139375191645596,0.000443870037087886,0.00798966066758195,0.00395044333008218,0.000488257040796674,0.0441650686902446,6.32769681570826e-06,0.00093212707788456,0.0163344173648342,2.96795521583884e-06,0.000665805055631829,6.80471514415527e-06,0.00173109314464275,5.15500709804824e-06,0.00093212707788456,0.0011540620964285,0.000798966066758195,0.00031070902596152,0.0347550239039815,0.00679121156744465
"1939.SKBTI.0482",5.77382591470727e-06,0.0271583783760113,0.0120310731567998,0.0581206990001284,2.95809516874795e-06,0.000235903395231368,0.000884637732117631,0.542400881485724,0.000737198110098026,0.137826558663927,0.00235903395231368,0.0646375302933949,1.47904758437398e-06,0.00831559468190574,0.00863996185034887,0.000412830941654895,3.00765795988247e-06,0.00362701470168229,9.58447609779115e-06,3.57439414019324e-06,0.0194915180309918,2.9487924403921e-05,5.89758488078421e-05,2.9487924403921e-05,9.58447609779115e-06,0.0266275957367407,4.43714275312193e-06,1.2012012012012e-06,0.0210543780243996,3.57439414019324e-06,5.89758488078421e-05,0.00179876338863918,5.89758488078421e-05,0.0273058179980309,9.58447609779115e-06,5.89758488078421e-05,0.0295469002527289,2.96795521583884e-06,0.000353855092847053,9.58447609779115e-06,9.58447609779115e-06,5.15500709804824e-06,5.77382591470727e-06,1.70681175441867e-06,0.00141542037138821,0.00333213545764308,0.00129746867377253,4.43964810666084e-06
"1939.SKBTI.0530",0.000215697359190291,0.0788973007171599,0.0241101714828259,0.0652364679684415,0.00440981267677929,0.000239663732433657,0.000527260211354046,0.438033403768995,0.000575192957840777,0.0837385081123198,0.00249250281731003,0.0179268471860376,1.47904758437398e-06,0.00225283908487638,0.0203714172568609,0.00548829947273075,0.000383461971893852,0.00656678626868221,0.0464468313456428,0.00627918978976182,1.70681175441867e-06,2.39663732433657e-05,0.000119831866216829,4.79327464867314e-05,0.0876210605777451,0.0144996558122363,7.18991197300972e-05,1.2012012012012e-06,2.4024024024024e-06,0.000766923943787703,0.000143798239460194,0.00067105845081424,0.00874772623382849,0.0190532667284757,4.79327464867314e-05,0.0120071529949262,0.0204193500033476,2.96795521583884e-06,0.00033552922540712,7.7892819480395e-06,0.00107848679595146,9.58654929734629e-05,0.0136847991219618,1.70681175441867e-06,0.00239663732433657,0.0102576077481605,7.7892819480395e-06,0.00369082147947832
"1939.SKBTI.0528",5.77382591470727e-06,7.87601933865671e-06,0.0162805339360987,0.0604705546197952,2.95809516874795e-06,0.000465158112459963,0.000155052704153321,0.499734865486154,2.23807621854642e-06,0.0336464368012707,0.00310105408306642,0.0491517072166028,1.47904758437398e-06,0.00155052704153321,0.0116289528114991,0.092721517083686,3.00765795988247e-06,0.000930316224919926,0.00775263520766605,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,0.000155052704153321,0.000155052704153321,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00108536892907325,4.43964810666084e-06,0.012094110923959,0.000775263520766605,0.0102334784741192,6.32769681570826e-06,0.170713027272806,0.0162805339360987,2.96795521583884e-06,0.000310105408306642,0.000155052704153321,0.000930316224919926,5.15500709804824e-06,0.00573695005367288,0.00124042163322657,0.000310105408306642,0.000620210816613284,0.00155052704153321,4.43964810666084e-06
"1939.SKBTI.0497",0.000131034328373883,0.0776378395615255,0.0032430996272536,6.55171641869414e-05,0.000360344403028177,0.000360344403028177,3.27585820934707e-05,0.432216732141252,2.23807621854642e-06,0.0541171776184136,0.00144137761211271,0.01510170634509,1.47904758437398e-06,0.00114655037327147,0.00720688806056355,0.00838619701592849,3.27585820934707e-05,0.00262068656747765,1.06473594548552e-05,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,3.27585820934707e-05,1.2012012012012e-06,1.06473594548552e-05,0.00186723917932783,3.27585820934707e-05,1.2012012012012e-06,2.4024024024024e-06,0.000524137313495531,0.320968587351826,0.00212930783607559,5.77382591470727e-06,0.0401620216465951,6.55171641869414e-05,0.0051430973886749,0.0243396264954487,2.96795521583884e-06,0.000360344403028177,6.80471514415527e-06,1.06473594548552e-05,5.15500709804824e-06,9.8275746280412e-05,1.70681175441867e-06,2.96795521583884e-06,6.55171641869414e-05,3.27585820934707e-05,4.43964810666084e-06
"1939.SKBTI.0533",6.57160260800799e-05,0.0019714807824024,0.00391667515437276,0.155602406552413,0.00026286410432032,0.000157718462592192,0.000354866540832431,0.203837969695192,3.94296156480479e-05,0.0791089521952002,0.00446868977344543,0.0376421397386698,1.47904758437398e-06,5.25728208640639e-05,0.0048498427247099,0.35543169865672,4.27165069726483e-06,0.000276007309536336,9.20024365121119e-05,4.27165069726483e-06,0.00208976962934654,1.47904758437398e-06,1.3143205216016e-05,0.000144575257376176,1.3143205216016e-05,0.00420582566912511,4.27165069726483e-06,1.2012012012012e-06,0.00106459962249729,0.0173884605007891,0.0783466462926712,0.000223434488672272,2.6286410432032e-05,0.0235000509262366,4.27165069726483e-06,0.00530985490727046,0.00812250082349788,0.00134060693203363,0.000381152951264463,2.6286410432032e-05,0.0023000609128028,4.27165069726483e-06,0.00241834975974694,0.000525728208640639,1.3143205216016e-05,2.6286410432032e-05,0.00302293719968368,0.00134060693203363
"1939.SKBTI.0485",5.77382591470727e-06,0.333787871189275,0.00493257518363188,0.0483595773158136,0.0017289438787988,0.00823790906957077,0.000661066777187778,0.313650760130324,2.23807621854642e-06,0.113550931804639,0.00233915936543368,0.0233915936543368,1.47904758437398e-06,7.87601933865671e-06,0.00920408359007598,0.00025425645276453,3.00765795988247e-06,0.00142383613548137,7.50542700106231e-06,0.00223745678432786,0.0107804735972161,0.000101702581105812,5.0851290552906e-05,1.2012012012012e-06,7.39678638080932e-06,0.00539023679860803,4.43714275312193e-06,1.2012012012012e-06,0.00223745678432786,0.000305107743317436,4.43964810666084e-06,0.00452576485920863,0.00396640066312667,0.0163741155580357,0.000610215486634872,0.00391554937257376,0.0143909152264724,0.000559364196081966,0.000559364196081966,6.80471514415527e-06,5.0851290552906e-05,5.15500709804824e-06,0.00239001065598658,1.70681175441867e-06,0.00188149775045752,0.000203405162211624,0.0608689947918285,0.00701747809630103
"1939.SKBTI.0487",7.51184560268115e-06,0.000115561401805543,0.00543138588486053,0.0584278447528827,0.00050847016794439,6.9336841083326e-05,0.00127117541986098,0.313795430462772,0.000161785962527761,0.279704816930137,0.00050847016794439,0.0197378874283868,0.000161785962527761,0.166315969478538,0.00305082100766634,0.0711164866711313,0.00381352625958293,0.0110938945733322,0.000208010523249978,3.57439414019324e-06,0.00665633674399929,1.47904758437398e-06,2.44603666797122e-06,6.9336841083326e-05,7.51184560268115e-06,0.00785817532277694,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.000161785962527761,4.62245607222173e-05,0.00205699295213867,7.51184560268115e-06,0.00790439988349916,2.31122803611087e-05,0.000439133326861064,0.0165483927385538,2.96795521583884e-06,9.24491214444346e-05,0.00152541050383317,0.00228811575574976,6.9336841083326e-05,0.000416021046499956,1.70681175441867e-06,0.00191831926997202,0.000138673682166652,0.0162479330938594,4.43964810666084e-06
"1939.SKBTI.0491",5.77382591470727e-06,0.00882417468976976,0.0254672383451583,0.00357434924142572,0.000558492068972769,0.000223396827589108,0.000446793655178216,0.675663705043256,0.000223396827589108,0.050822778276522,0.000781888896561877,0.0661254609663759,1.47904758437398e-06,0.00189887303450742,0.037307270207381,0.000111698413794554,0.00268076193106929,0.00301585717245295,7.50542700106231e-06,3.57439414019324e-06,0.000223396827589108,0.000223396827589108,2.44603666797122e-06,0.000335095241383662,7.39678638080932e-06,0.000558492068972769,4.43714275312193e-06,1.2012012012012e-06,0.000335095241383662,0.00156377779312375,4.43964810666084e-06,0.00268076193106929,5.77382591470727e-06,0.0524982544834403,6.32769681570826e-06,0.0355200955866681,0.0258023335865419,2.96795521583884e-06,4.74317530046191e-06,6.80471514415527e-06,0.000781888896561877,5.15500709804824e-06,0.000781888896561877,0.000223396827589108,0.000446793655178216,5.77382591470727e-06,0.000111698413794554,0.000111698413794554
"1939.SKBTI.0493",5.77382591470727e-06,0.0565407069891098,0.0150382574839091,0.112767298939391,2.95809516874795e-06,0.000117793139560645,0.000157057519414194,0.536626279458447,2.23807621854642e-06,0.00479025434213292,0.00887374984690196,0.0725213095895041,1.47904758437398e-06,7.87601933865671e-06,0.00486878310184001,0.0375760115198459,3.00765795988247e-06,0.00227733403150581,7.50542700106231e-06,3.57439414019324e-06,0.000392643798535485,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.39678638080932e-06,0.00106013825604581,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,3.57439414019324e-06,0.000117793139560645,0.0977290414554822,5.77382591470727e-06,0.00950197992455874,3.92643798535485e-05,0.0253255250055388,0.00926639364543745,7.8528759707097e-05,0.000824551976924519,6.80471514415527e-06,8.27656458903673e-06,5.15500709804824e-06,0.00133498891502065,0.000824551976924519,2.96795521583884e-06,5.77382591470727e-06,0.00027485065897484,0.000981609496338713
"1939.SKBTI.0494",5.77382591470727e-06,0.0122806259842911,0.0122806259842911,0.000481593175854555,0.000481593175854555,0.000160531058618185,0.00032106211723637,0.671661949258486,0.000401327646545462,0.0667006548558558,0.000561858705163647,0.0339523188977461,1.47904758437398e-06,0.00987266010501837,0.0127622191601457,0.020869037620364,3.00765795988247e-06,0.0021671692913455,7.50542700106231e-06,3.57439414019324e-06,0.00786602187229106,1.47904758437398e-06,2.44603666797122e-06,8.02655293090925e-05,7.39678638080932e-06,0.00305009011374551,4.43714275312193e-06,1.2012012012012e-06,0.00682256999127286,0.000240796587927277,4.43964810666084e-06,0.0310627598426188,0.00184610717410913,0.0204677099738186,6.32769681570826e-06,0.00296982458443642,0.0117990328084366,2.96795521583884e-06,0.00096318635170911,0.00192637270341822,0.0369221434821825,0.00714363210850923,0.00096318635170911,0.00032106211723637,0.00144477952756366,0.000401327646545462,0.0064212423447274,0.0122806259842911
"1939.SKBTI.0510",0.000144388321536343,0.0153532915233645,0.00423539076506607,0.0419207426860516,0.0010107182507544,0.0240165908155451,9.13408841797589e-06,0.567831139161926,9.62588810242288e-05,0.0902908304007266,0.0111179007582984,0.0467336867372631,1.47904758437398e-06,0.000577553286145373,0.0060161800640143,0.000336906083584801,3.00765795988247e-06,0.00813387544654733,7.50542700106231e-06,3.57439414019324e-06,0.00847078153013213,0.000192517762048458,9.62588810242288e-05,1.2012012012012e-06,7.39678638080932e-06,0.0133318550218557,4.43714275312193e-06,1.2012012012012e-06,0.00832639320859579,0.000240647202560572,4.43964810666084e-06,0.0183854462756277,4.81294405121144e-05,0.0404287300301761,4.81294405121144e-05,0.00365783747892069,0.0455304507244602,2.96795521583884e-06,0.000144388321536343,6.80471514415527e-06,4.81294405121144e-05,5.15500709804824e-06,0.000818200488705945,0.000144388321536343,0.000240647202560572,4.81294405121144e-05,0.0419207426860516,4.43964810666084e-06
"1939.SKBTI.0496",5.77382591470727e-06,0.0412437988710347,0.0419398967422758,0.0167063489097862,2.95809516874795e-06,0.000174024467810273,0.00522073403430819,0.66268517342152,2.23807621854642e-06,0.049074899922497,0.0109635414720472,0.0570800254417696,1.47904758437398e-06,0.0288880616565053,0.00469866063087737,0.000174024467810273,0.000174024467810273,0.000870122339051366,0.00174024467810273,3.57439414019324e-06,1.70681175441867e-06,0.000870122339051366,2.44603666797122e-06,1.2012012012012e-06,0.0128778106179602,0.00991939466518557,4.43714275312193e-06,1.2012012012012e-06,0.00139219574248219,3.57439414019324e-06,4.43964810666084e-06,0.00156622021029246,5.77382591470727e-06,0.00870122339051366,6.32769681570826e-06,0.00556878296992874,0.0187946425235095,0.000696097871241093,0.000348048935620546,0.000348048935620546,8.27656458903673e-06,0.000174024467810273,0.000174024467810273,0.00104414680686164,0.00121817127467191,0.00104414680686164,0.000522073403430819,0.0130518350857705
